block_id,trip_id,trip_idx,start_time,end_time,soc,chg_site,chg_time,dh1,dh2,dh3
36880087,CS_A5-Weekday-SDon-097100_SBS44_935,6,65849291.0,65849390.0,264.3619418484144,,,,,
36880087,CS_A5-Weekday-SDon-108900_SBS44_972,7,65849409.0,65849493.0,221.6349449993079,Fordham Plaza,3.576833333333334,6.513999999999999,5.909166666666667,0.06398384089496582
36880087,CS_A5-Weekday-SDon-118900_SBS44_972,8,65849509.0,65849588.0,196.33024985626326,,,,,
36880087,CS_A5-Weekday-SDon-128300_SBS44_966,9,65849603.0,65849671.0,153.60325300715675,Fordham Plaza,9.576833333333333,6.513999999999999,5.909166666666667,0.06398384089496582
36880087,CS_A5-Weekday-SDon-137300_SBS44_966,10,65849693.0,65849760.0,173.29855786411213,,,,,
36880088,CS_A5-Weekday-SDon-042700_SBS44_936,1,65848747.0,65848844.0,488.0779490366687,,,,,
36880088,CS_A5-Weekday-SDon-053900_SBS44_936,2,65848859.0,65848948.0,385.4253258327167,,,,,
36880088,CS_A5-Weekday-SDon-065000_SBS44_915,3,65848970.0,65849058.0,342.69832898361017,Fordham Plaza,4.576833333333334,6.513999999999999,5.909166666666667,0.06398384089496582
36880088,CS_A5-Weekday-SDon-075500_SBS44_915,4,65849075.0,65849166.0,324.8936338405655,,,,,
36880088,CS_A5-Weekday-SDon-086300_SBS44_952,5,65849183.0,65849281.0,282.166636991459,Fordham Plaza,5.576833333333334,6.513999999999999,5.909166666666667,0.06398384089496582
36880088,CS_A5-Weekday-SDon-097900_SBS44_952,6,65849299.0,65849398.0,271.8619418484144,,,,,
36880088,CS_A5-Weekday-SDon-109700_SBS44_949,7,65849417.0,65849501.0,229.1349449993079,,,,,
36880088,CS_A5-Weekday-SDon-119500_SBS44_949,8,65849515.0,65849594.0,188.40437275868712,,,,,
36880092,CS_A5-Weekday-SDon-046100_SBS44_908,1,65848781.0,65848869.0,488.0779490366687,Fordham Plaza,9.576833333333333,6.513999999999999,5.909166666666667,0.06398384089496582
36880092,CS_A5-Weekday-SDon-057100_SBS44_908,2,65848891.0,65848980.0,445.85120293029286,,,,,
36880092,CS_A5-Weekday-SDon-068200_SBS44_947,3,65849002.0,65849090.0,403.12420608118634,,,,,
36880092,CS_A5-Weekday-SDon-078700_SBS44_947,4,65849107.0,65849199.0,362.3936338405656,,,,,
36880092,CS_A5-Weekday-SDon-089300_SBS44_938,5,65849213.0,65849313.0,319.6666369914591,,,,,
36880092,CS_A5-Weekday-SDon-100900_SBS44_938,6,65849329.0,65849429.0,278.9360647508383,,,,,
